"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"1KGvrw4RWClq7yt42sGG1v",Margiela,Ezhel,2,0,-1,TR,2023-11-21,64,true,201611,Margiela,2023-10-26,0.776,0.648,1,-7.553,1,0.27,0.335,0.0,0.121,0.584,116.145,4
"0JU2QfhTrgFsVq5yQ4YQlu",Ağlama ben ağlarım,Canozan,3,0,0,TR,2023-11-21,79,false,191694,Ağlama ben ağlarım,2023-09-29,0.416,0.473,9,-9.726,0,0.0351,0.553,0.0000012,0.168,0.167,118.354,3
"2huuuyJHQ6KK6qzwvUlG3c",İlle de Sen,"Muti, Azer Bülbül",4,0,46,TR,2023-11-21,69,false,146818,İlle de Sen,2023-11-17,0.67,0.714,5,-6.146,1,0.0631,0.119,0.0,0.207,0.535,141.071,4
"1wIdx6xw7B01SnnJoamriL",Yüreğim Ağlar,Amo988,5,0,3,TR,2023-11-21,75,false,203000,Yüreğim Ağlar,2023-09-15,0.665,0.577,0,-9.074,1,0.0644,0.438,0.0,0.421,0.318,109.978,4
"1PiyTtoNn0m4kfJWLfjHny",Bertaraf,"Canbay & Wolker, Heijan, Muti",6,-1,-2,TR,2023-11-21,78,false,154298,SIR,2023-09-29,0.724,0.905,8,-6.316,1,0.232,0.03,0.000166,0.467,0.71,105.043,4
"4rbXJipz3CaSQwtG3xXzzT",Fark Ettim,Semicenk,7,-1,-2,TR,2023-11-21,77,false,155406,Fark Ettim,2023-11-03,0.678,0.745,11,-6.986,0,0.105,0.081,0.0,0.101,0.588,106.046,4
"6kvf06eThDCrvYknMY32To",MINI TERORISTA,Jeff Redd,8,0,5,TR,2023-11-21,71,true,134400,MINI TERORISTA,2023-11-10,0.782,0.507,8,-12.12,0,0.0837,0.109,0.0,0.179,0.433,100.03,4
"3ZwRkdnTb4az8X5n4WXuHA",aklına ben gelicem,BLOK3,9,0,-3,TR,2023-11-21,81,false,149406,aklına ben gelicem,2023-09-22,0.277,0.546,10,-10.798,0,0.062,0.148,0.0,0.244,0.217,199.957,4
"3wtOAcctakLBwmzbCkRSHR",Kehribar,"Burak Bulut, Ebru Yaşar",10,0,-3,TR,2023-11-21,79,false,168975,Kehribar,2023-09-29,0.44,0.656,2,-5.548,0,0.296,0.533,0.0,0.0872,0.472,100.007,4
"74HBdKMibHlpW312HTFReN",BELLYDANCING,INJI,11,0,-2,TR,2023-11-21,77,true,122520,BELLYDANCING,2023-11-02,0.826,0.86,7,-3.914,1,0.119,0.0056,0.273,0.422,0.766,121.074,4
"6tHhAUAMwUwlEGpAVq1jlX",Can Dostum,Emir Can İğrek,12,0,-1,TR,2023-11-21,77,false,147510,Parti İptal,2023-06-02,0.544,0.517,4,-11.557,0,0.057,0.128,0.00000928,0.157,0.384,93.92,5
"6UX8nGE5sT7FsUAgQILD6X",Lafı mı Olur,Kibariye,13,0,-3,TR,2023-11-21,78,false,212062,İşte Ses İşte Yorum,1993-08-13,0.687,0.65,7,-11.052,0,0.0837,0.645,0.0,0.115,0.91,93.33,4
"30DEgnb76AxLZgrrvqNErB",Basit Numaralar,Zerrin Özer,14,0,-2,TR,2023-11-21,80,false,176778,Basit Numaralar,2023-08-04,0.775,0.882,7,-4.56,0,0.306,0.506,0.00124,0.0808,0.583,154.949,4
"6ed4S0as5mj3nSK81HJuyz",Caney,"UZI, Azer Bülbül",15,0,4,TR,2023-11-21,77,false,165059,Caney,2023-06-16,0.686,0.62,5,-8.95,0,0.138,0.443,0.0,0.127,0.695,144.033,4
"7lj9PG3guq2A4VLRBLkfKI",Mesafe,Semicenk,16,0,-2,TR,2023-11-21,79,false,231727,Mesafe,2023-09-01,0.611,0.776,9,-4.046,0,0.136,0.287,0.0,0.167,0.342,93.892,4
"64P8LehzuNRGQ5JhswIHNW",B.,Anıl Emre Daldal,17,0,-2,TR,2023-11-21,76,false,287226,B.,2023-09-01,0.479,0.515,11,-9.84,0,0.0349,0.175,0.0162,0.135,0.233,139.942,4
"6t18CcJVpnFAoWfcZxiZtk",Sakladığın Bir Şeyler Var,Dedublüman,18,0,11,TR,2023-11-21,75,false,196800,Sakladığın Bir Şeyler Var,2021-07-16,0.473,0.839,1,-7.837,0,0.0399,0.19,0.000253,0.0714,0.411,100.033,4
"2uZ7RwAWJiLQUkupslGAVZ",Aman Güzel Yavaş Yürü,"Halodayı, Azer Bülbül",19,-2,-1,TR,2023-11-21,78,false,149642,Aman Güzel Yavaş Yürü,2023-06-23,0.762,0.67,7,-8.361,1,0.14,0.111,0.000138,0.121,0.634,122.061,4
"6uNSbvWZgNkBWw3MP7bpnf",N'aptığını bilmesem de,BLOK3,20,0,2,TR,2023-11-21,77,false,138817,N'aptığını bilmesem de,2023-06-23,0.356,0.535,9,-11.335,0,0.107,0.468,0.0,0.475,0.228,82.971,4
"6NbXYfMZULpf1sGxp8Qx0P",Çok Yazık,Çağan Şengül,21,0,5,TR,2023-11-21,77,false,218709,YANGIN,2022-10-07,0.356,0.459,3,-6.686,0,0.0342,0.385,0.00000302,0.128,0.143,124.1,4
"1WHwr3enTkZdG8feFozaqy",International,"Russ Millions, UZI",22,-1,-6,TR,2023-11-21,78,true,163404,International,2023-09-01,0.832,0.583,0,-8.913,1,0.301,0.673,0.0,0.238,0.677,140.943,4
"42boV2FGsztYnQMAeoAjb6",Gitme,Reynmen,23,-3,-6,TR,2023-11-21,77,false,170613,Gitme,2023-09-01,0.685,0.558,10,-6.527,1,0.176,0.059,0.0,0.0879,0.192,123.242,4
"5D3d3gyObvrjzDn65VF9XG",Dizine Dursun,Yıldız Tilbe,24,0,-4,TR,2023-11-21,73,false,153991,Dizine Dursun,2023-09-22,0.73,0.78,8,-6.09,0,0.0799,0.0765,0.0,0.293,0.547,123.916,4
"0Yyy5dSNK3cgknZ86Cto9g",Başıma Belasın,Aleyna Tilki,25,0,-4,TR,2023-11-21,75,false,144131,Başıma Belasın,2023-03-17,0.628,0.592,6,-7.555,0,0.0455,0.0206,0.00000411,0.0658,0.336,143.978,4
"1Lt5VeNJK63RPHt7dRFB0Q",Nefes,Derya Uluğ,26,-1,-3,TR,2023-11-21,76,false,152374,Nefes,2023-07-14,0.822,0.813,8,-4.599,0,0.169,0.278,0.0,0.117,0.423,104.025,4
"46f5m73YzI227nseI9LquF",Anıları Yak,Burcu Güneş,27,-3,0,TR,2023-11-21,76,false,162354,Benim Yolum,2022-12-16,0.674,0.516,9,-5.482,1,0.0921,0.317,0.0,0.369,0.784,138.023,4
"73vHykeaUoJHYHzZF1rE9Q","2001 (feat. Ceza & Sahtiyan)",Silahsız Kuvvet,28,0,22,TR,2023-11-21,68,false,233573,İhtiyar Heyeti,2002-06-06,0.57,0.819,10,-6.803,0,0.211,0.0199,0.0173,0.61,0.679,170.018,4
"06wiBJmkmQSQUEUj8TESu0",Rüya Gibi,"Dedublüman, Mavzer Tabancas",29,0,20,TR,2023-11-21,72,false,170500,Rüya Gibi,2023-10-13,0.471,0.726,11,-8.061,0,0.0433,0.0629,0.0719,0.296,0.475,120.035,4
"4Sdj67b8WF9PhAXh4tvBi6",Pişman Değilim,"Semicenk, Doğu Swag",30,-3,-5,TR,2023-11-21,77,false,142055,Pişman Değilim,2023-06-02,0.727,0.619,10,-10.195,0,0.134,0.279,0.000011,0.128,0.446,97.99,4
"4XUjq1m4FEoFCQsjmJ9UKj",Tanrım Reva Mı,Semicenk,31,0,3,TR,2023-11-21,76,false,147441,Tanrım Reva Mı,2023-07-21,0.704,0.497,1,-9.597,0,0.101,0.16,0.00000195,0.097,0.271,169.888,4
"01zrETrdU6ywRoqXZXBfbV",Sağlam Kalça,Borqy,32,-2,-8,TR,2023-11-21,77,true,134049,Sağlam Kalça,2023-08-04,0.828,0.816,9,-8.453,0,0.205,0.274,0.0000188,0.189,0.713,142.002,4
"0mYqW8vhiw9rgwSwB21JQz",Canın Sağ Olsun,"Semicenk, Rast",33,-1,-1,TR,2023-11-21,76,false,179617,Canın Sağ Olsun,2023-04-21,0.619,0.686,7,-9.631,0,0.0303,0.0683,0.00117,0.437,0.557,120.011,4
"2AcCBpYHVbeV2IUU4iHP2Y",Tutun Sen Bana,Yüzyüzeyken Konuşuruz,34,0,4,TR,2023-11-21,74,false,163021,KADER SK.,2023-07-07,0.549,0.502,6,-8.674,0,0.0385,0.586,0.0000157,0.0953,0.746,160.009,4
"5LOnarDCzVh4YcN7EOTzRC",IMPARATOR,Sefo,35,0,-5,TR,2023-11-21,75,false,129946,IMPARATOR,2023-07-07,0.859,0.801,1,-6.081,0,0.14,0.272,0.00462,0.111,0.694,119.964,4
"44UZWruF4P4uMZ10fd1eMK",Al Aramızdan,KÖFN,36,-2,0,TR,2023-11-21,66,false,171382,POPSTAR,2023-06-16,0.622,0.699,6,-8.539,0,0.0404,0.102,0.0,0.26,0.453,94.001,4
"6iDXzCkxKklISwvWbPz8Lv",Hele Bi (Club Version),Alişan,37,-1,-9,TR,2023-11-21,76,false,243800,Ve Kimselere Güvenmiyorum,2007-02-22,0.77,0.706,11,-3.882,0,0.0804,0.0256,0.0,0.0488,0.873,105.013,4
"6kbIemHzAcnM60eHdrUI4u",Düldül,"Mabel Matiz, Melike Şahin",38,-3,12,TR,2023-11-21,71,true,265800,Fatih,2023-07-21,0.562,0.859,5,-6.535,0,0.0331,0.0372,0.00000348,0.0953,0.853,157.954,4
"5UV2oqgMXvlkOvvtK3aT7f",Bir Derdim Var,mor ve ötesi,39,-6,-6,TR,2023-11-21,73,false,204320,Dünya Yalan Söylüyor,2004-04-16,0.586,0.89,11,-1.988,0,0.0369,0.012,0.00508,0.114,0.426,119.062,4
"0Y4mwQ4z0Voplgh7o2OZYm",ELLERİM BOŞ,M Lisa,40,0,-9,TR,2023-11-21,74,false,124000,ELLERİM BOŞ,2023-08-04,0.603,0.39,4,-9.465,0,0.0877,0.713,0.0,0.115,0.272,119.392,4
"4Sng3wnol2Gb2yXgFdr9lj",Gitme,"Dolu Kadehi Ters Tut, Sedef Sebüktekin",41,0,9,TR,2023-11-21,71,false,207915,Karanlık,2019-04-05,0.685,0.416,9,-8.609,0,0.0317,0.352,0.0000873,0.106,0.696,119.992,4
"232LbugfZaCUwq82xiELtd",BAYBAY,BLOK3,42,0,-3,TR,2023-11-21,76,false,191275,BAYBAY,2023-03-17,0.724,0.569,3,-10.431,0,0.135,0.216,0.00232,0.152,0.775,145.009,4
"2PaQb8AtQqIxawPA2O7Vaw",Celladına Aşık,Kubilay Karça,43,-3,7,TR,2023-11-21,74,false,201562,Celladına Aşık,2023-05-19,0.494,0.672,1,-6.432,0,0.0412,0.228,0.000207,0.09,0.386,96.011,4
"3miwaS9uZ7pZHi1zNyLGi0",Tövbe,Derya Bedavacı,44,-3,-7,TR,2023-11-21,74,false,192166,Tövbe,2023-07-01,0.675,0.739,9,-4.923,0,0.0717,0.217,0.0,0.281,0.421,141.932,4
"12XZhrRvfr7FiGN2Tv6mdU",RESTORAN,Motive,45,0,-1,TR,2023-11-21,73,true,154305,ROMANTİK,2023-06-16,0.614,0.455,4,-10.389,0,0.293,0.68,0.0000761,0.289,0.468,103.113,4
"6MUv30zouC8LeRCB2VCcK3",Manolya,"Kurtuluş Kuş, Burak Bulut",46,-1,2,TR,2023-11-21,76,false,185960,Manolya,2023-07-07,0.603,0.645,9,-6.392,0,0.138,0.467,0.0,0.12,0.396,91.004,4
"4mGcrLq0JSjumS1GyyQOYj",Olmuşum Leyla,Buray,47,-4,-12,TR,2023-11-21,77,false,172154,Olmuşum Leyla,2023-08-11,0.63,0.665,4,-6.654,0,0.284,0.143,0.0,0.239,0.323,177.995,4
"13THdxqHT11aSk3G8nUDzZ",Altüst Olmuşum,Mavi Gri,48,0,2,TR,2023-11-21,73,false,202424,Altüst Olmuşum,2020-09-04,0.479,0.527,9,-11.482,0,0.0271,0.247,0.00000432,0.243,0.245,82.933,4
"10n66m41IGjA2ZulKPK7Ew",Seni Dert Etmeler,Madrigal,49,-3,1,TR,2023-11-21,73,false,188500,Seni Dert Etmeler,2020-03-27,0.552,0.608,5,-11.211,0,0.0274,0.148,0.0000205,0.332,0.835,88.002,4
"006oGnrSZevqZTimsD2oh4",Diva Yorgun,Melike Şahin,50,0,-7,TR,2023-11-21,75,false,259703,Diva Yorgun,2023-06-16,0.616,0.882,5,-6.568,1,0.0894,0.329,0.00000176,0.191,0.639,134.046,4
"6gcuJpHu0Ey30D5WR76y98",You & Me,JENNIE,31,-2,-5,TH,2023-11-21,83,false,179164,JENNIE Special Single [You & Me],2023-10-06,0.787,0.573,9,-6.197,1,0.0606,0.0147,0.0000172,0.0926,0.575,111.996,4
"56n3cbPJeypX5NyqgsmpnZ",บรรยากาศ,Only Monday,32,0,-2,TH,2023-11-21,67,false,275714,บรรยากาศ - Single,2023-04-19,0.599,0.724,8,-4.042,0,0.0294,0.00324,0.0000032,0.156,0.513,105.029,4
"28WUoGt6gycR4gWHdIOkKP",ผู้ถูกเลือกให้ผิดหวัง (ดอกไม้ฤดูหนาว),เรนิษรา,33,0,12,TH,2023-11-21,49,false,270033,เรนิษรา Radio,2023-10-30,0.579,0.341,7,-10.106,1,0.0272,0.521,0.103,0.147,0.375,90.061,4
"4rWdiOhPQVk4vKff04obZl",อาจเป็นเพราะฉันเอง (me.),PURPEECH,34,-3,6,TH,2023-11-21,66,false,283079,อาจเป็นเพราะฉันเอง (me.),2023-04-05,0.571,0.562,0,-8.752,1,0.0312,0.299,0.000745,0.0668,0.341,78.059,4
"1mFpMoeZfkIqtqW2AfQ8ba",THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,35,0,4,TH,2023-11-21,78,false,162000,THE GIRLS (BLACKPINK THE GAME OST),2023-08-25,0.715,0.738,2,-4.42,1,0.0577,0.00199,0.0,0.208,0.36,160.07,4
"3vdZ30MzgeTe5PiJXEmqjr",ข้างกัน (City),"Three Man Down, feat. ออม TELExTELEXs",36,0,-4,TH,2023-11-21,68,false,296000,This City Won’t Be Lonely Anymore,2021-03-25,0.469,0.727,2,-7.484,1,0.0263,0.246,0.000918,0.27,0.341,176.011,4
"1uJbdRLz38VTAXxhyXRC85",เพลงรักในวันลา,Lower Mansion,37,0,-3,TH,2023-11-21,67,false,268941,เพลงรักในวันลา,2022-11-08,0.453,0.434,5,-6.854,0,0.026,0.522,0.00000304,0.531,0.236,170.022,3
"4bjN59DRXFRxBE1g5ne6B1",Haegeum,Agust D,38,0,12,TH,2023-11-21,83,false,168926,D-DAY,2023-04-21,0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,5
"42TLIkJ2kFSY0WlCBjqzhB",Shall We,"Percy, 4ourYou, GENA DESOUZA",39,-3,-8,TH,2023-11-21,69,true,197932,Shall We,2023-08-04,0.57,0.527,1,-11.492,1,0.0337,0.315,0.0000018,0.234,0.438,125.09,4
"69CrOS7vEHIrhC2ILyEi0s",FLOWER,JISOO,40,0,-29,TH,2023-11-21,78,false,173134,ME,2023-03-31,0.841,0.384,9,-7.684,0,0.0351,0.0236,0.00000228,0.0735,0.597,123.961,4
"3qMYr2bVu2HpSKrSJ2zj8K",แอบหวัง,Anatomy Rabbit,41,-6,-6,TH,2023-11-21,67,false,235058,แอบหวัง,2021-01-07,0.422,0.391,2,-8.529,1,0.0359,0.548,0.189,0.14,0.628,170.401,4
"47WfK6QKlLwIOxJaonJ3bA",ใครเพื่อนแก,bamm,42,0,-5,TH,2023-11-21,67,false,248333,เศร้าศาสตร์,2022-08-17,0.69,0.698,6,-6.294,1,0.04,0.271,0.0,0.102,0.732,144.053,4
"7mVobUmGP12Y5SQJgBice3",พี่ชอบหนูที่สุดเลย,"PONCHET, VARINZ",43,0,7,TH,2023-11-21,58,false,186466,พี่ชอบหนูที่สุดเลย,2023-11-02,0.778,0.448,6,-10.206,0,0.0415,0.759,0.0,0.116,0.718,98.999,4
"4Yg2lUUPVk9oqbR4ubQ6BU",เธอคือกาแฟในตอนเช้า,No One Else,44,-3,-1,TH,2023-11-21,54,false,252000,TWO OF A KIND,2023-09-16,0.651,0.586,5,-7.458,1,0.0487,0.188,0.0,0.0934,0.572,131.91,4
"1RDvyOk4WtPCtoqciJwVn8",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"Jung Kook, BTS, FIFA Sound",45,0,5,TH,2023-11-21,80,false,201391,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022-11-20,0.71,0.879,0,-4.218,1,0.0422,0.158,0.00142,0.439,0.341,114.993,4
"03Yp2uEOtPGHQ6E9XSjmyv",สลักจิต,"Pop Pongkool, Da Endorphine",46,-9,-8,TH,2023-11-21,67,false,264444,สลักจิต - Single,2022-07-15,0.544,0.582,11,-6.846,1,0.0375,0.409,0.00000447,0.342,0.359,162.075,4
"5EtiQveQFQy0R05hLVDyKv",Fact Check,NCT 127,47,0,-19,TH,2023-11-21,75,false,184653,Fact Check - The 5th Album,2023-10-06,0.758,0.908,5,-2.652,0,0.113,0.0768,0.0,0.257,0.572,130.012,4
"7KmY6wBpheP60rFEJPJBqN",จังหวะตกหลุมรัก - Magic Moment,DIDIxDADA,48,-6,-7,TH,2023-11-21,68,false,188617,จังหวะตกหลุมรัก (Magic Moment),2023-03-17,0.563,0.424,6,-6.757,1,0.0453,0.503,0.0,0.196,0.279,188.014,3
"2uZ6hKHh0UjZMz0YKzCLT1",ลั่นทม (เพลงประกอบละคร หอมกลิ่นความรัก),Cocktail,49,-3,-2,TH,2023-11-21,67,false,277674,ลั่นทม - Single,2023-08-16,0.433,0.4,7,-9.414,1,0.0311,0.929,0.0,0.105,0.324,171.892,4
"4gwYEnoxp8QDqrNwWNsGq9",ยื้อ,ปรีชา ปัดภัย,50,-6,-23,TH,2023-11-21,65,false,315517,ยื้อ,2023-10-18,0.531,0.306,5,-10.025,1,0.0394,0.644,0.000245,0.0985,0.263,116.11,4
"0WKd91LoIHCFIhDmgewjhy",Solos,"Tony Dize, Plan B",31,-2,-7,SV,2023-11-21,62,false,188826,"La Melodia de la Calle ""Updated""",2009-11-17,0.73,0.706,9,-5.274,0,0.0802,0.518,0.0,0.361,0.935,83.962,4
"1zsPaEkglFvxjAhrM8yhpr",Hey Mor,"Ozuna, Feid",32,-2,0,SV,2023-11-21,87,false,196600,OzuTochi,2022-10-07,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
"7bPp2NmpmyhLJ7zWazAXMu",TULUM,"Peso Pluma, Grupo Frontera",33,0,7,SV,2023-11-21,89,true,209415,GÉNESIS,2023-06-29,0.557,0.866,6,-4.454,1,0.0503,0.394,0.0,0.11,0.631,167.767,4
"3Ua0m0YmEjrMi9XErKcNiR",Like Crazy,Jimin,34,0,-3,SV,2023-11-21,94,false,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
"5Eax0qFko2dh7Rl2lYs3bx",Efecto,Bad Bunny,35,-3,-2,SV,2023-11-21,86,true,213061,Un Verano Sin Ti,2022-05-06,0.801,0.475,7,-8.797,0,0.0516,0.141,0.0000173,0.0639,0.234,98.047,4
"1j6xOGusnyXq3l6IryKF3G",Déjala Que Vuelva (feat. Manuel Turizo),"Piso 21, Manuel Turizo",36,0,6,SV,2023-11-21,84,false,220116,Ubuntu,2018-05-11,0.681,0.788,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.839,170.019,4
"2sTDlCxmuZCTDKKk9f1qus",WHERE SHE GOES,Bad Bunny,37,0,-2,SV,2023-11-21,84,true,231704,nadie sabe lo que va a pasar mañana,2023-10-13,0.651,0.799,9,-4.02,0,0.0611,0.143,0.634,0.112,0.223,143.992,4
"0fea68AdmYNygeTGI4RC18",LA CANCIÓN,"J Balvin, Bad Bunny",38,0,-2,SV,2023-11-21,86,false,242573,OASIS,2019-06-28,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,4
"3tt9i3Hhzq84dPS8H7iSiJ",La Bachata,Manuel Turizo,39,0,6,SV,2023-11-21,85,false,162637,"2000",2023-03-17,0.835,0.679,7,-5.329,0,0.0364,0.583,0.00000198,0.218,0.85,124.98,4
"4FAKtPVycI4DxoOHC01YqD",Yandel 150,"Yandel, Feid",40,-1,7,SV,2023-11-21,83,true,216148,Resistencia,2023-01-13,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4
"5jt25aFjW2kNoBqaEVaz5W",LA INOCENTE,"Mora, Feid",41,0,5,SV,2023-11-21,87,true,202173,MICRODOSIS,2022-04-01,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,4
"4eMKD8MRroxCqugpsxCCNb",MOJABI GHOST,"Tainy, Bad Bunny",42,-5,-8,SV,2023-11-21,87,true,232131,DATA,2023-06-29,0.805,0.707,6,-3.758,0,0.0353,0.142,0.0000371,0.563,0.744,122.014,4
"4aEOz6ZpXh3wF4FOdJHOPV",Escápate Conmigo - Remix,"Wolfine, Ñejo",43,0,5,SV,2023-11-21,84,true,167418,Escápate Conmigo (Remix),2012-09-06,0.826,0.881,8,-7.755,1,0.0974,0.191,0.000027,0.347,0.737,93.997,4
"2hn2zOA2XFlv6DSmesylrL",QUEMA,"Ryan Castro, Peso Pluma, SOG",44,-1,5,SV,2023-11-21,88,true,150618,QUEMA,2023-07-13,0.791,0.892,0,-2.58,1,0.0521,0.0509,0.000355,0.0609,0.916,97.008,4
"6irysuQyZWd7Bjj7ePiOs2",Holanda,Jhayco,45,-1,-1,SV,2023-11-21,91,true,231693,Holanda,2023-07-28,0.831,0.759,1,-3.627,0,0.0502,0.277,0.0,0.125,0.244,107.961,4
"2ctjDCCg1wHoQSjIJ8p6U4",Candy,Plan B,46,-1,4,SV,2023-11-21,75,false,207626,Love And Sex,2014-08-25,0.897,0.864,11,-3.735,0,0.147,0.252,0.0,0.517,0.542,95.981,4
"3k3NWokhRRkEPhCzPmV8TW",Ojitos Lindos,"Bad Bunny, Bomba Estéreo",47,0,3,SV,2023-11-21,87,false,258298,Un Verano Sin Ti,2022-05-06,0.647,0.686,3,-5.745,0,0.0413,0.08,0.00000134,0.528,0.268,79.928,4
"3qQbCzHBycnDpGskqOWY0E",Ella Baila Sola,"Eslabon Armado, Peso Pluma",48,0,2,SV,2023-11-21,85,false,165671,DESVELADO,2023-04-28,0.668,0.758,5,-5.176,0,0.0332,0.483,0.0000189,0.0837,0.834,147.989,3
"1YnChEM51BVZ5dRhbVFEMl",SEDA,"Bad Bunny, Bryant Myers",49,-2,-11,SV,2023-11-21,89,true,190476,nadie sabe lo que va a pasar mañana,2023-10-13,0.706,0.566,6,-6.441,0,0.126,0.268,0.00000102,0.111,0.23,125.876,4
"69Ej1xrGjOcHvIMtMKxK0G",Dile,Don Omar,50,0,0,SV,2023-11-21,84,false,204600,The Last Don,2003-01-01,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,4
"5h1BN75CEh8wdSwE1xrbSe",Slow Dancing,V,21,-1,-12,SA,2023-11-21,95,false,187026,Layover,2023-09-08,0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4
"0yc6Gst2xkRu0eMLeRMGCX",Apocalypse,Cigarettes After Sex,22,0,-3,SA,2023-11-21,90,false,290616,Cigarettes After Sex,2017-06-09,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4
"1dtdhDZ5ApMKaI6YGMDyaX",ياحلوه يا مظلومه,ابو سراج,23,-2,27,SA,2023-11-21,51,false,235164,ياحلوه يا مظلومه,2010-05-17,0.544,0.992,9,0.856,0,0.0424,0.196,0.0,0.27,0.968,149.957,4
"3AIvLcWka4WEzQr0smrxww",ياعراقي يعينك الله,Toomyh,24,0,26,SA,2023-11-21,36,false,184784,ياعراقي يعينك الله,2023-11-13,0.551,0.722,7,-11.933,0,0.23,0.526,0.0,0.642,0.831,142.523,4
"1JgknGBbrfmEHeOZH051SS",ecstacy (slowed),SUICIDAL-IDOL,25,-2,11,SA,2023-11-21,89,true,119120,ecstacy (slowed),2023-06-06,0.551,0.677,2,-7.311,1,0.0665,0.0173,0.0,0.381,0.195,106.414,4
"6njJR3OIp3oA0Kc4aC9Tzf",MONTAGEM - PR FUNK,"S3BZS, Mc Gw, Mc Menor Do Alvorada",26,-2,24,SA,2023-11-21,87,false,61673,MONTAGEM - PR FUNK,2023-05-01,0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028,4
"0EqczV3o6fwksegAavIHpX",LOVELY BASTARDS,"ZWE1HVNDXR, yatashigang",27,0,23,SA,2023-11-21,88,true,116104,LOVELY BASTARDS,2023-08-25,0.613,0.81,1,-6.16,1,0.488,0.832,0.899,0.137,0.686,150.251,4
"1Ist6PR2BZR3n2z2Y5R6S1",Summertime Sadness,Lana Del Rey,28,-3,2,SA,2023-11-21,78,false,264773,Born To Die – Paradise Edition (Special Version),2012-01-01,0.566,0.647,1,-6.815,0,0.0335,0.0477,0.0,0.121,0.22,111.96,4
"2ksyzVfU0WJoBpu8otr4pz",METAMORPHOSIS,INTERWORLD,29,-3,20,SA,2023-11-21,87,true,142839,METAMORPHOSIS,2021-11-25,0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014,4
"4kRLRWnn5u9wO2wOKAAdEN",Automotivo Bibi Fogosa,"Bibi Babydoll, Dj Brunin XM, KZA Produções",30,0,20,SA,2023-11-21,88,true,129776,Automotivo Bibi Fogosa,2023-05-19,0.726,0.873,9,-3.122,1,0.0266,0.2,0.00000171,0.0953,0.725,135.052,4
"0r1WiGIHk8ys95AvbqCbwW",Planeta,"Bispo, Bárbara Tinoco",31,-2,-3,PT,2023-11-21,63,false,167012,Planeta,2023-03-24,0.837,0.435,0,-9.14,1,0.398,0.768,0.000024,0.105,0.376,75.008,4
"0elz4WC9ZtAOzqP4fgt8T5",ROSAS,"Kappa Jotta, MUN",32,0,4,PT,2023-11-21,61,false,177272,ROSAS,2022-05-11,0.8,0.341,5,-9.329,0,0.0923,0.859,0.0,0.144,0.751,87.915,4
"39xOREhViooEYFpmnKTdrl",Engana Dizendo Que Ama,"Veigh, Tz da Coronel, Toledo, Nagalli, Bvga Beatz, Supernova Ent",33,0,-1,PT,2023-11-21,79,true,188497,Dos Prédios Deluxe,2023-05-19,0.789,0.356,6,-10.396,0,0.362,0.542,0.0,0.145,0.532,111.937,4
"1Vy9Wn5sbiduZKBqBlH3Mc",Ballena,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",34,0,-1,PT,2023-11-21,82,false,200000,Perdas & Ganhos,2023-07-14,0.664,0.508,9,-7.684,0,0.33,0.307,0.0,0.126,0.228,120.313,4
"4yY22pTpZ7qqOEGUtbE6D4",Maria Joana,"Nuno Ribeiro, Calema, Mariza",35,-1,2,PT,2023-11-21,64,false,227807,Maria Joana,2023-04-14,0.489,0.807,1,-7.75,0,0.0712,0.15,0.0,0.436,0.464,93.417,4
"5KZJORKMEkrsNRD4dfBw1X",Devia Ir,Wet Bed Gang,36,0,-2,PT,2023-11-21,62,false,293748,Devia Ir,2018-07-20,0.695,0.513,0,-8.014,0,0.404,0.645,0.0,0.23,0.445,94.116,4
"0xKBEEJwpjaLn1QhCdyKcf",A Nossa Dança,Calema,37,-5,9,PT,2023-11-21,64,false,182500,A Nossa Dança,2023-04-06,0.663,0.688,0,-6.777,1,0.211,0.249,0.0,0.302,0.579,97.932,4
